Index, Title, Author, Rating, Score, Vote, Link, Author_Link, Image, Image_Small 
190, The Huntress of Thornbeck Forest (A Medieval Fairy Tale #1), Melanie Dickerson, 3.84 avg rating - 8.085 ratings, 51, 1, https://www.goodreads.com/book/show/22574726-the-huntress-of-thornbeck-forest, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1424817984i/22574726.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424817984i/22574726._SY75_.jpg
191, The Marquise and Her Cat (Fairy Tale Kingdoms #1), Shari L. Tapscott, 4.08 avg rating - 1.161 ratings, 51, 2, https://www.goodreads.com/book/show/37914200-the-marquise-and-her-cat, https://www.goodreads.com/author/show/13551422.Shari_L_Tapscott, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1515709547i/37914200.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515709547i/37914200._SY75_.jpg
192, Princess of Mermaids (Fairy Tale Adventures #3), A.G. Marshall, 4.32 avg rating - 553 ratings, 50, 1, https://www.goodreads.com/book/show/52302186-princess-of-mermaids, https://www.goodreads.com/author/show/3016626.A_G_Marshall, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1570208689l/52302186SY75_.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570208689l/52302186._SX50_SY75_.jpg
193, The Little Siren (Faraway Castle #1.5), J.M. Stengl, 4.36 avg rating - 129 ratings, 50, 1, https://www.goodreads.com/book/show/38146075-the-little-siren, https://www.goodreads.com/author/show/17638772.J_M_Stengl, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1516716380i/38146075.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516716380i/38146075._SY75_.jpg
194, The Prince and the Sea Witch (A Villain's Ever After #11), A.G. Marshall, 4.20 avg rating - 488 ratings, 49, 1, https://www.goodreads.com/book/show/58044793-the-prince-and-the-sea-witch, https://www.goodreads.com/author/show/3016626.A_G_Marshall, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1626103034i/58044793.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1626103034i/58044793._SY75_.jpg
195, The Mirror and the Curse (Faraway Castle #5), J.M. Stengl, 4.41 avg rating - 192 ratings, 49, 1, https://www.goodreads.com/book/show/57913230-the-mirror-and-the-curse, https://www.goodreads.com/author/show/17638772.J_M_Stengl, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1619903288i/57913230.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1619903288i/57913230._SY75_.jpg
196, The Warrior Maiden (Hagenheim #9), Melanie Dickerson, 3.97 avg rating - 3.672 ratings, 49, 1, https://www.goodreads.com/book/show/40590283-the-warrior-maiden, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1529500678i/40590283.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529500678i/40590283._SX50_.jpg
197, Princess of Secrets (Fairy Tale Adventures #2), A.G. Marshall, 4.30 avg rating - 779 ratings, 48, 1, https://www.goodreads.com/book/show/48502015-princess-of-secrets, https://www.goodreads.com/author/show/3016626.A_G_Marshall, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571435378i/48502015.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571435378i/48502015._SY75_.jpg
198, The Goblin and the Dancer (A Villain's Ever After #5), Allison Tebo, 3.81 avg rating - 368 ratings, 48, 1, https://www.goodreads.com/book/show/57895701-the-goblin-and-the-dancer, https://www.goodreads.com/author/show/16192992.Allison_Tebo, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1625645738i/57895701.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1625645738i/57895701._SY75_.jpg
199, Cloak of Scarlet (The Dericott Tales #5), Melanie Dickerson, 4.30 avg rating - 27 ratings, 48, 1, https://www.goodreads.com/book/show/63354443-cloak-of-scarlet, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1669088166i/63354443.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1669088166i/63354443._SX50_.jpg
200, Princess of Roses (Fairy Tale Adventures #4), A.G. Marshall, 4.37 avg rating - 488 ratings, 47, 1, https://www.goodreads.com/book/show/53834089-princess-of-roses, https://www.goodreads.com/author/show/3016626.A_G_Marshall, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1591925729i/53834089.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1591925729i/53834089._SY75_.jpg
201, The Reluctant Godfather (The Tales of Ambia #1), Allison Tebo, 4.23 avg rating - 382 ratings, 47, 1, https://www.goodreads.com/book/show/40899872-the-reluctant-godfather, https://www.goodreads.com/author/show/16192992.Allison_Tebo, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1532272061i/40899872.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532272061i/40899872._SY75_.jpg
202, Till Midnight (Reversed Retellings #1), Aya Ling, 4.01 avg rating - 610 ratings, 47, 2, https://www.goodreads.com/book/show/43308411-till-midnight, https://www.goodreads.com/author/show/6879348.Aya_Ling, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1545447470i/43308411.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545447470i/43308411._SY75_.jpg
203, The Salamander Prince (Refurbished Fairy Tales #1), S.R. Nulton, 4.02 avg rating - 200 ratings, 47, 1, https://www.goodreads.com/book/show/40230340-the-salamander-prince, https://www.goodreads.com/author/show/18065041.S_R_Nulton, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1527570209i/40230340.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527570209i/40230340._SY75_.jpg
204, Princess of Mirrors (Fairy Tale Adventures #5), A.G. Marshall, it was amazing 5.00 avg rating - 4 ratings, 46, 1, https://www.goodreads.com/book/show/55463340-princess-of-mirrors, https://www.goodreads.com/author/show/3016626.A_G_Marshall, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1601157504i/55463340.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1601157504i/55463340._SY75_.jpg
205, A Royal Masquerade  (The Tales of Ambia #2), Allison Tebo, 4.24 avg rating - 139 ratings, 46, 1, https://www.goodreads.com/book/show/36054675-a-royal-masquerade, https://www.goodreads.com/author/show/16192992.Allison_Tebo, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1541647543i/36054675.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541647543i/36054675._SY75_.jpg
206, The Stepsister's Lament (Refurbished Fairy Tales #2), S.R. Nulton, 4.24 avg rating - 118 ratings, 46, 1, https://www.goodreads.com/book/show/41314736-the-stepsister-s-lament, https://www.goodreads.com/author/show/18065041.S_R_Nulton, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1535112531i/41314736.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535112531i/41314736._SY75_.jpg
207, The Queen of Gold and Straw (Fairy Tale Kingdoms #2), Shari L. Tapscott, 4.11 avg rating - 574 ratings, 46, 2, https://www.goodreads.com/book/show/41456389-the-queen-of-gold-and-straw, https://www.goodreads.com/author/show/13551422.Shari_L_Tapscott, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571439371i/41456389.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571439371i/41456389._SY75_.jpg
208, Belle Lied (Refurbished Fairy Tales #3), S.R. Nulton, 4.19 avg rating - 148 ratings, 45, 1, https://www.goodreads.com/book/show/42482307-belle-lied, https://www.goodreads.com/author/show/18065041.S_R_Nulton, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1540671512i/42482307.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540671512i/42482307._SY75_.jpg
209, The Beast and the Beauty (Reversed Retellings #2), Aya Ling, 4.10 avg rating - 417 ratings, 44, 2, https://www.goodreads.com/book/show/44579749-the-beast-and-the-beauty, https://www.goodreads.com/author/show/6879348.Aya_Ling, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1553393908i/44579749.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553393908i/44579749._SY75_.jpg
210, Closed Doors and Broken Mirrors (Refurbished Fairy Tales #4), S.R. Nulton, 4.26 avg rating - 94 ratings, 44, 1, https://www.goodreads.com/book/show/44436474-closed-doors-and-broken-mirrors, https://www.goodreads.com/author/show/18065041.S_R_Nulton, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1552665450i/44436474.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552665450i/44436474._SY75_.jpg
211, Guardian of Thieves (Sands of Wonder #2), Lichelle Slater, 4.21 avg rating - 28 ratings, 43, 1, https://www.goodreads.com/book/show/59932175-guardian-of-thieves, https://www.goodreads.com/author/show/16150296.Lichelle_Slater, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1640464888i/59932175.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1640464888i/59932175._SX50_.jpg
212, The Twelve Dancing "Princesses" (Refurbished Fairy Tales #5), S.R. Nulton, 4.23 avg rating - 93 ratings, 43, 1, https://www.goodreads.com/book/show/48508222-the-twelve-dancing-princesses, https://www.goodreads.com/author/show/18065041.S_R_Nulton, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571676868i/48508222.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571676868i/48508222._SY75_.jpg
213, Laurel and Baron, Mary Mecham, 4.40 avg rating - 10 ratings, 42, 1, https://www.goodreads.com/book/show/59969103-laurel-and-baron, https://www.goodreads.com/author/show/21013720.Mary_Mecham, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1641025731i/59969103.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1641025731i/59969103._SY75_.jpg
214, The Cursed Prince (Reversed Retellings #3), Aya Ling, 3.92 avg rating - 230 ratings, 42, 2, https://www.goodreads.com/book/show/48924574-the-cursed-prince, https://www.goodreads.com/author/show/6879348.Aya_Ling, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1574586853i/48924574.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574586853i/48924574._SY75_.jpg
215, The Snow Queen (Refurbished Fairy Tales #6), S.R. Nulton, 4.39 avg rating - 76 ratings, 42, 1, https://www.goodreads.com/book/show/49578849-the-snow-queen, https://www.goodreads.com/author/show/18065041.S_R_Nulton, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1576872261i/49578849.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576872261i/49578849._SY75_.jpg
216, Rivers of Gold (Refurbished Fairy Tales #9), S.R. Nulton, 4.35 avg rating - 74 ratings, 41, 1, https://www.goodreads.com/book/show/58703569-rivers-of-gold, https://www.goodreads.com/author/show/18065041.S_R_Nulton, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1628123554i/58703569.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628123554i/58703569._SY75_.jpg
217, An Unnatural Beanstalk (Entwined Tales #2), Brittany Fichter, 3.94 avg rating - 1.035 ratings, 40, 1, https://www.goodreads.com/book/show/38205732-an-unnatural-beanstalk, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1516925738i/38205732.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516925738i/38205732._SY75_.jpg
218, The Phoenix & the Dragon (Refurbished Fairy Tales #7), S.R. Nulton, 4.48 avg rating - 71 ratings, 40, 1, https://www.goodreads.com/book/show/53497200-the-phoenix-the-dragon, https://www.goodreads.com/author/show/18065041.S_R_Nulton, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1590607633i/53497200.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590607633i/53497200._SY75_.jpg
219, The Rebirth of the Dragons (Refurbished Fairy Tales #8), S.R. Nulton, 4.51 avg rating - 72 ratings, 39, 1, https://www.goodreads.com/book/show/55842759-the-rebirth-of-the-dragons, https://www.goodreads.com/author/show/18065041.S_R_Nulton, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1604358954i/55842759.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1604358954i/55842759._SY75_.jpg
220, Lake Locked (Refurbished Fairy Tales #10), S.R. Nulton, 4.44 avg rating - 59 ratings, 38, 1, https://www.goodreads.com/book/show/60469809-lake-locked, https://www.goodreads.com/author/show/18065041.S_R_Nulton, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1645478893i/60469809.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1645478893i/60469809._SY75_.jpg
221, Fly with the Arrow (Bluebeard's Secret #1), Sarah K.L. Wilson, 4.13 avg rating - 1.935 ratings, 37, 1, https://www.goodreads.com/book/show/56146043-fly-with-the-arrow, https://www.goodreads.com/author/show/5322773.Sarah_K_L_Wilson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1606973126i/56146043.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1606973126i/56146043._SY75_.jpg
222, Kingdom of Beauty: A Retelling of Beauty and the Beast (The Kingdom Tales #1), Deborah Grace White, 4.19 avg rating - 1.087 ratings, 37, 2, https://www.goodreads.com/book/show/57427543-kingdom-of-beauty, https://www.goodreads.com/author/show/20177952.Deborah_Grace_White, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1615852039i/57427543.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615852039i/57427543._SY75_.jpg
223, Second Star to the Right (The Order of the Fountain Book 1), Sarah Beran, 4.27 avg rating - 59 ratings, 37, 1, https://www.goodreads.com/book/show/63211330-second-star-to-the-right, https://www.goodreads.com/author/show/21497504.Sarah_Beran, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1667466018i/63211330.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1667466018i/63211330._SX50_.jpg
224, Dance With The Sword (Bluebeard's Secret #2), Sarah K.L. Wilson, 4.25 avg rating - 988 ratings, 36, 1, https://www.goodreads.com/book/show/57529204-dance-with-the-sword, https://www.goodreads.com/author/show/5322773.Sarah_K_L_Wilson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1616720366i/57529204.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1616720366i/57529204._SY75_.jpg
225, The Swan and the Slipper (The Order of the Fountain Book 6), Sarah Beran, 4.66 avg rating - 32 ratings, 36, 1, https://www.goodreads.com/book/show/61307087-the-swan-and-the-slipper, https://www.goodreads.com/author/show/21497504.Sarah_Beran, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1655491837i/61307087.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655491837i/61307087._SY75_.jpg
226, Give Your Heart to the Barrow (Bluebeard's Secret #3), Sarah K.L. Wilson, 4.17 avg rating - 546 ratings, 35, 1, https://www.goodreads.com/book/show/58968417-give-your-heart-to-the-barrow, https://www.goodreads.com/author/show/5322773.Sarah_K_L_Wilson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1645913323i/58968417.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1645913323i/58968417._SY75_.jpg
227, Kingdom of Slumber: A Retelling of Sleeping Beauty (The Kingdom Tales #2), Deborah Grace White, 4.34 avg rating - 616 ratings, 35, 2, https://www.goodreads.com/book/show/57815012-kingdom-of-slumber, https://www.goodreads.com/author/show/20177952.Deborah_Grace_White, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1619047995i/57815012.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1619047995i/57815012._SY75_.jpg
228, Beauty from the Beast (The Order of the Fountain Book 7), Sarah Beran, 4.50 avg rating - 38 ratings, 35, 1, https://www.goodreads.com/book/show/62649618-beauty-from-the-beast, https://www.goodreads.com/author/show/21497504.Sarah_Beran, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1663623944i/62649618.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663623944i/62649618._SY75_.jpg
229, Neverland Falling: A Retelling of Peter Pan: Part I (The Classical Kingdoms #8), Brittany Fichter, 4.33 avg rating - 218 ratings, 34, 1, https://www.goodreads.com/book/show/53516199-neverland-falling, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1590617030i/53516199.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590617030i/53516199._SY75_.jpg
230, A Curse of Gold and Beauty, Mary Mecham, 4.60 avg rating - 10 ratings, 34, 2, https://www.goodreads.com/book/show/104857868-a-curse-of-gold-and-beauty, https://www.goodreads.com/author/show/21013720.Mary_Mecham, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1675778895i/104857868.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1675778895i/104857868._SY75_.jpg
231, Midwinter Mischief: A variation of Emma volume 2, Nina Clare, 3.95 avg rating - 22 ratings, 34, 1, https://www.goodreads.com/book/show/54504045-midwinter-mischief, https://www.goodreads.com/author/show/15997441.Nina_Clare, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1594699267i/54504045.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1594699267i/54504045._SX50_.jpg
232, Maiden of the Sea (The Order of the Fountain Book 3), Sarah Beran, 4.50 avg rating - 30 ratings, 34, 1, https://www.goodreads.com/book/show/59933401-maiden-of-the-sea, https://www.goodreads.com/author/show/21497504.Sarah_Beran, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1640475372i/59933401.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1640475372i/59933401._SY75_.jpg
233, Midsummer Madness: A variation of Emma (The Jane Austen Fairy Tales #3), Nina Clare, 4.10 avg rating - 21 ratings, 33, 1, https://www.goodreads.com/book/show/54623943-midsummer-madness, https://www.goodreads.com/author/show/15997441.Nina_Clare, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1595337191i/54623943.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1595337191i/54623943._SX50_.jpg
234, Princess of the Beans (The Order of the Fountain Book 2), Sarah Beran, 4.31 avg rating - 42 ratings, 33, 1, https://www.goodreads.com/book/show/58990092-princess-of-the-beans, https://www.goodreads.com/author/show/21497504.Sarah_Beran, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1631555579i/58990092.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631555579i/58990092._SY75_.jpg
235, Hooked: Peter Pan Reimagined (Tales of Winberg Book 1), Annette K. Larsen, 4.34 avg rating - 305 ratings, 32, 1, https://www.goodreads.com/book/show/60370478-hooked, https://www.goodreads.com/author/show/7222748.Annette_K_Larsen, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1644294716i/60370478.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1644294716i/60370478._SX50_.jpg
236, Kingdom of Cinders: A Retelling of Cinderella (The Kingdom Tales #3), Deborah Grace White, 4.36 avg rating - 546 ratings, 32, 2, https://www.goodreads.com/book/show/58053987-kingdom-of-cinders, https://www.goodreads.com/author/show/20177952.Deborah_Grace_White, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1621122741i/58053987.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621122741i/58053987._SX50_.jpg
237, The Healer and the Huntsman (The Order of the Fountain Book 5), Sarah Beran, 4.52 avg rating - 33 ratings, 32, 1, https://www.goodreads.com/book/show/60605556-the-healer-and-the-huntsman, https://www.goodreads.com/author/show/21497504.Sarah_Beran, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1647205173i/60605556.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1647205173i/60605556._SY75_.jpg
238, The Twelve Virtuosos (The Order of the Fountain Book 4), Sarah Beran, 4.55 avg rating - 31 ratings, 31, 1, https://www.goodreads.com/book/show/63211339-the-twelve-virtuosos, https://www.goodreads.com/author/show/21497504.Sarah_Beran, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1667466180i/63211339.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1667466180i/63211339._SY75_.jpg
239, Breaking Neverland: A Retelling of Peter Pan Part II (The Classical Kingdoms #9), Brittany Fichter, 4.42 avg rating - 156 ratings, 30, 1, https://www.goodreads.com/book/show/53939002-breaking-neverland, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1591810428i/53939002.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1591810428i/53939002._SY75_.jpg
240, Kingdom of Feathers: A Retelling of The Wild Swans (The Kingdom Tales #4), Deborah Grace White, 4.43 avg rating - 504 ratings, 30, 2, https://www.goodreads.com/book/show/58663589-kingdom-of-feathers, https://www.goodreads.com/author/show/20177952.Deborah_Grace_White, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1627672874i/58663589.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627672874i/58663589._SX50_.jpg
241, The Sentinel's Song: A Retelling of St. George and the Dragon (The Classical Kingdoms #10), Brittany Fichter, 4.54 avg rating - 122 ratings, 28, 1, https://www.goodreads.com/book/show/58159690-the-sentinel-s-song, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1621975639i/58159690.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621975639i/58159690._SY75_.jpg
242, The Ugly Stepsister (Unfinished Fairy Tales #1), Aya Ling, 4.02 avg rating - 3.077 ratings, 28, 1, https://www.goodreads.com/book/show/26889886-the-ugly-stepsister, https://www.goodreads.com/author/show/6879348.Aya_Ling, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1444265424i/26889886.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444265424i/26889886._SY75_.jpg
243, Kingdom of Locks: A Retelling of Rapunzel (The Kingdom Tales #5), Deborah Grace White, 4.35 avg rating - 417 ratings, 28, 2, https://www.goodreads.com/book/show/59559523-kingdom-of-locks, https://www.goodreads.com/author/show/20177952.Deborah_Grace_White, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1636281971i/59559523.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1636281971i/59559523._SY75_.jpg
244, A Bear's Bride (Entwined Tales #3), Shari L. Tapscott, 4.12 avg rating - 1.139 ratings, 28, 1, https://www.goodreads.com/book/show/38206167-a-bear-s-bride, https://www.goodreads.com/author/show/13551422.Shari_L_Tapscott, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1516929886i/38206167.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516929886i/38206167._SY75_.jpg
245, Beauty's Bell (Becoming Beauty #2.5), Brittany Fichter, 4.21 avg rating - 72 ratings, 27, 1, https://www.goodreads.com/book/show/49578657-beauty-s-bell, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1576870171i/49578657.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576870171i/49578657._SY75_.jpg
246, A Little Mermaid (Entwined Tales #5), Aya Ling, 3.86 avg rating - 899 ratings, 27, 1, https://www.goodreads.com/book/show/38220346-a-little-mermaid, https://www.goodreads.com/author/show/6879348.Aya_Ling, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1517096259i/38220346.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517096259i/38220346._SY75_.jpg
247, The Sorceress in Training (Fairy Tale Kingdoms #3), Shari L. Tapscott, 4.19 avg rating - 290 ratings, 27, 1, https://www.goodreads.com/book/show/43612629-the-sorceress-in-training, https://www.goodreads.com/author/show/13551422.Shari_L_Tapscott, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1547879446i/43612629.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547879446i/43612629._SY75_.jpg
248, Thief of Cahraman (Fairytales of Folkshore #1), Lucy Tempest, 4.15 avg rating - 1.362 ratings, 26, 1, https://www.goodreads.com/book/show/40933577-thief-of-cahraman, https://www.goodreads.com/author/show/18234025.Lucy_Tempest, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1532402317i/40933577.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532402317i/40933577._SY75_.jpg
249, Kingdom of Dance (The Kingdom Tales #6), Deborah Grace White, 4.54 avg rating - 413 ratings, 26, 2, https://www.goodreads.com/book/show/59900569-kingdom-of-dance, https://www.goodreads.com/author/show/20177952.Deborah_Grace_White, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1640060404i/59900569.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1640060404i/59900569._SX50_.jpg
250, Prince of Cahraman (Fairytales of Folkshore #2), Lucy Tempest, 4.28 avg rating - 894 ratings, 25, 1, https://www.goodreads.com/book/show/41059130-prince-of-cahraman, https://www.goodreads.com/author/show/18234025.Lucy_Tempest, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1533579926i/41059130.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533579926i/41059130._SY75_.jpg
